# Generated by tools/parity_index.py. Do not hand-edit: rebuild with `just parity-update` and
# review the diff, the same rule the generated data tables live under.
#
# One row per vanilla citation in `crates/*/src`. `vanilla_hash` keys the cited lines as they exist
# in the decompiled tree; `our_hash` keys the body of the Rust item the citation is attached to,
# with comment-only lines dropped. `just check-parity` recomputes both and fails when either moved,
# naming which: the vanilla side means the citation drifted or the tree was regenerated, our side
# means the transcription was edited after it was checked against the game.
#
# This says whether a transcription is still the code it was checked against. It never says whether
# it is correct. `just parity-coverage` says what is cited by nothing at all, which is the other
# half and the half that cannot overstate.
rust_file	item	vanilla_file	lines	vanilla_hash	our_hash
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	Conditions.cs	127-166	ccec12f884e7	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	Conditions.cs	55-89	9763e4aaba84	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	Conditions.cs	804-806	2a6f8e2eaef0	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	NPC.cs	46321-46328	a5fb2565d2ea	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	NPC.cs	46472-46475	4cbb0f63fd5d	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	NPC.cs	46565-46568	f7b2a86db736	86e57fe0048c
crates/terrustia-proto/src/conditional_drops.rs	struct Conditions	NPC.cs	67435-67446	1925e3c571e4	86e57fe0048c
crates/terrustia-proto/src/convert.rs	fn block	WorldGen.cs	77049	61d987e8617e	b06662ebeb00
crates/terrustia-proto/src/difficulty.rs	fn debuff_time_multiplier	GameDifficultyData.cs	75	f47247588435	b07def321469
crates/terrustia-proto/src/difficulty.rs	fn debuff_time_multiplier	Player.cs	5426-5429	f8458ca82284	b07def321469
crates/terrustia-proto/src/difficulty.rs	fn knockback_to_enemies_multiplier	GameDifficultyData.cs	69	cc6d7fa15c04	69b7849ac852
crates/terrustia-proto/src/difficulty.rs	fn knockback_to_enemies_multiplier	NPC.cs	18211	ced2db0c7f5a	69b7849ac852
crates/terrustia-proto/src/difficulty.rs	fn knockback_to_enemies_multiplier	NPC.cs	7058	2411597d7993	69b7849ac852
crates/terrustia-proto/src/happiness.rs	const BIOME_PREFERENCES	PersonalityDatabasePopulator.cs	27-147	0028d5f25b2c	42a6efd14cba
crates/terrustia-proto/src/happiness.rs	const LOWEST_MULTIPLIER	ShopHelper.cs	12	9f9b6a757d64	aaed7834ffb6
crates/terrustia-proto/src/happiness.rs	const LOWEST_MULTIPLIER	ShopHelper.cs	16	801e56bc6123	aaed7834ffb6
crates/terrustia-proto/src/happiness.rs	const LOWEST_MULTIPLIER	ShopHelper.cs	182	eafbe44b32b5	aaed7834ffb6
crates/terrustia-proto/src/happiness.rs	const MAX_HAPPINESS_MULTIPLIER	Player.cs	4376	ede88666f811	d1d357f0e23f
crates/terrustia-proto/src/happiness.rs	const MAX_HAPPINESS_MULTIPLIER	ShopHelper.cs	14	3952bedfdd91	d1d357f0e23f
crates/terrustia-proto/src/happiness.rs	const NPC_PREFERENCES	AllPersonalitiesModifier.cs	15-40	6171cbab6e76	9a5cced996e5
crates/terrustia-proto/src/happiness.rs	const NPC_PREFERENCES	AllPersonalitiesModifier.cs	41-505	9f44bda9efff	9a5cced996e5
crates/terrustia-proto/src/happiness.rs	enum Affection	AffectionLevel.cs	3-9	882283c8aba5	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	BiomePreferenceListTrait.cs	44	cfa36b253d5b	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Main.cs	40631	02cfec8387e2	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Main.cs	40799	044a6ae65a5b	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Main.cs	40884	08b2258e82e4	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Main.cs	42511	230b9c27d633	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Main.cs	44544	1bda5316189e	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	MessageBuffer.cs	2264	abc6af675ee3	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Player.cs	35638-35677	5f2176ed01c8	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Player.cs	4360-4375	c4860f2392d6	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	Player.cs	56971	b760749fb134	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	ShopHelper.cs	103-106	252b79ce1664	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	ShopHelper.cs	64-88	be35ff7fc0b6	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	enum Affection	ShopHelper.cs	90-97	da93cbf90ed2	545c9d84fb4b
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	NPC.cs	17256	da77ad97b126	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	NPC.cs	17340	da77ad97b126	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	NPC.cs	17526	da77ad97b126	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	NPC.cs	17639	da77ad97b126	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	NPCID.cs	4446	6491bda2be52	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	ShopHelper.cs	107	458f37f18b5c	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	ShopHelper.cs	310	9fa151ad6307	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn is_town_pet	TownRoomManager.cs	151-161	68bb227e1537	d64e2784d342
crates/terrustia-proto/src/happiness.rs	fn limit_and_round	ShopHelper.cs	180-185	3319e8d989a1	88d8badab0e1
crates/terrustia-proto/src/happiness.rs	fn not_really_a_town_npc	ShopHelper.cs	370-378	0cef27aa9428	c74f77c754f5
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	AllPersonalitiesModifier.cs	15-36	08ce0db5a24b	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	AllPersonalitiesModifier.cs	37-40	d4b66858b04e	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	BiomePreferenceListTrait.cs	38-53	0a94a4dd89bd	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	103-106	252b79ce1664	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	107	458f37f18b5c	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	107-110	e3445208197c	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	111-122	e87c43482dd9	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	124-155	ab7a04a674f3	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	293-330	afd1f4689fbe	5cc383025c11
crates/terrustia-proto/src/happiness.rs	fn price_multiplier	ShopHelper.cs	99-178	8c5713a3c2b9	5cc383025c11
crates/terrustia-proto/src/happiness.rs	impl Affection :: fn multiplier	ShopHelper.cs	203-291	96a0205149d6	4bfc50ee0c17
crates/terrustia-proto/src/happiness.rs	impl Affection :: fn multiplier	ShopHelper.cs	35-41	f12562939dbd	4bfc50ee0c17
crates/terrustia-proto/src/happiness.rs	impl Biome :: fn present_in	UndergroundBiome.cs	12	efed5a13874c	5600c9a1280d
crates/terrustia-proto/src/happiness.rs	impl Resident :: fn anchor	ShopHelper.cs	298-302	63975a89cd6c	86f55979ef68
crates/terrustia-proto/src/happiness.rs	impl Resident :: fn anchor	ShopHelper.cs	312-316	3f5e496933ef	86f55979ef68
crates/terrustia-proto/src/happiness.rs	impl Zones :: fn any_biome	Player.cs	3807-3817	fe0eb3df8cad	0d58e52f270d
crates/terrustia-proto/src/happiness.rs	impl Zones :: fn evil	ShopHelper.cs	28-33	f44553125cf0	7d8cd5650ad1
crates/terrustia-proto/src/happiness.rs	impl Zones :: fn evil	ShopHelper.cs	353-368	99c2a8439000	7d8cd5650ad1
crates/terrustia-proto/src/happiness.rs	impl Zones :: fn forest	Player.cs	3821-3831	fcb0aebc4ae0	5a269fb62d98
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_lone_guide_in_a_forest	PersonalityDatabasePopulator.cs	27-31	aa004e0e96e8	ab93cbb65e45
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_lone_guide_in_a_forest	ShopHelper.cs	151-155	cd51e1f866d8	ab93cbb65e45
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_neighbour_likes_the_princess	AllPersonalitiesModifier.cs	37-40	d4b66858b04e	daa0ee70f734
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_pet_quotes_a_flat_price	ShopHelper.cs	107-110	e3445208197c	c6f7e194d303
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_shopper_standing_in_the_corruption_pays_the_ceiling	ShopHelper.cs	119-122	aa924d9ffc0b	c9d25b28a403
crates/terrustia-proto/src/happiness.rs	mod tests :: fn a_shopper_standing_in_the_corruption_pays_the_ceiling	ShopHelper.cs	353-368	99c2a8439000	c9d25b28a403
crates/terrustia-proto/src/happiness.rs	mod tests :: fn crowding_only_bites_past_three_housemates	ShopHelper.cs	136-150	ef35736266bd	aee0a0dcd172
crates/terrustia-proto/src/happiness.rs	mod tests :: fn far_from_home_is_capped_at_the_ceiling	ShopHelper.cs	341-351	04abe75ac885	47b1a3fefaa5
crates/terrustia-proto/src/happiness.rs	mod tests :: fn homeless_is_capped_at_the_ceiling	ShopHelper.cs	111-114	c60be4bac9f1	6bd45a70f157
crates/terrustia-proto/src/happiness.rs	mod tests :: fn homeless_is_capped_at_the_ceiling	ShopHelper.cs	180-185	3319e8d989a1	6bd45a70f157
crates/terrustia-proto/src/happiness.rs	mod tests :: fn pets_do_not_crowd	NPCID.cs	4446	6491bda2be52	81f24fe95cf2
crates/terrustia-proto/src/happiness.rs	mod tests :: fn pets_do_not_crowd	ShopHelper.cs	310	9fa151ad6307	81f24fe95cf2
crates/terrustia-proto/src/happiness.rs	mod tests :: fn pets_do_not_crowd	TownRoomManager.cs	151-161	68bb227e1537	81f24fe95cf2
crates/terrustia-proto/src/happiness.rs	mod tests :: fn remix_worlds_have_no_happiness	ShopHelper.cs	107	458f37f18b5c	dc47602fecff
crates/terrustia-proto/src/happiness.rs	mod tests :: fn santa_hates_the_tax_collector_next_door_but_not_across_town	AllPersonalitiesModifier.cs	423-427	141b74aebad0	b38ffec77212
crates/terrustia-proto/src/happiness.rs	mod tests :: fn santa_hates_the_tax_collector_next_door_but_not_across_town	ShopHelper.cs	317-326	792110e85c6f	b38ffec77212
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_multiplier_never_falls_below_the_floor	ShopHelper.cs	12	9f9b6a757d64	bfdce3c62178
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_multiplier_never_falls_below_the_floor	ShopHelper.cs	182	eafbe44b32b5	bfdce3c62178
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_princess_wants_company	AllPersonalitiesModifier.cs	15-36	08ce0db5a24b	c94cdcde6c3a
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_princess_wants_company	ShopHelper.cs	126-135	782259def658	c94cdcde6c3a
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_strongest_biome_feeling_wins	BiomePreferenceListTrait.cs	40-52	5373b8ce5b58	45a984432274
crates/terrustia-proto/src/happiness.rs	mod tests :: fn the_travelling_merchant_is_not_a_resident	ShopHelper.cs	370-378	0cef27aa9428	249f74b10538
crates/terrustia-proto/src/happiness.rs	struct Zones	Player.cs	3807-3831	e75f9c5234de	5ea15d0bb3c3
crates/terrustia-proto/src/happiness.rs	struct Zones	Player.cs	3819	52d864dd4477	5ea15d0bb3c3
crates/terrustia-proto/src/id.rs	const TELEPORT_N_P_C_THROUGH_PORTAL	PortalHelper.cs	105-214	d8f87ecf13dd	59aa24b80391
crates/terrustia-proto/src/id.rs	const TELEPORT_N_P_C_THROUGH_PORTAL	PortalHelper.cs	202	0952fc03204c	59aa24b80391
crates/terrustia-proto/src/items.rs	const PICKUP_REPLACEMENT_TIME	Item.cs	334	a37c3f96b96f	d4873dfdf8c9
crates/terrustia-proto/src/items.rs	const SLOTS_RESERVED_BEFORE_RECYCLING	Item.cs	336	18985b5deb09	3c1b3b91239d
crates/terrustia-proto/src/items.rs	const SLOTS_RESERVED_BEFORE_RECYCLING	Item.cs	49798-49802	6765b2509c3a	3c1b3b91239d
crates/terrustia-proto/src/items.rs	fn is_a_pickup	ItemID.cs	254	07a85b0eb694	ae40ca2b8407
crates/terrustia-proto/src/luck.rs	(file)	MessageBuffer.cs	4190-4220	f2bcb315ab23	417d3295d498
crates/terrustia-proto/src/luck.rs	const LADYBUG_GOOD_TIME	NPC.cs	6643,6645	ba6cfa60f32f	f9c3d22430c9
crates/terrustia-proto/src/luck.rs	fn roll_bad_luck	Luck.cs	18-29	a223ce0237d3	233e618e13f0
crates/terrustia-proto/src/luck.rs	fn roll_luck	Luck.cs	5-16	b5c6475a946f	95d111e7b065
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn coin_luck	Player.cs	18229-18268	a5347c3fb329	efc3513b275c
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn decode	MessageBuffer.cs	4201-4204	ffaacd1f59ff	5ffa28f02910
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn ladybug_luck	Player.cs	18270-18281	5d46fb956d5e	7bcd520c7c5e
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn luck	Player.cs	29367-29394	808d6db51d67	2cb3496b0db9
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn luck	Player.cs	3071,3073	df728e0e1c60	2cb3496b0db9
crates/terrustia-proto/src/luck.rs	impl LuckFactors :: fn luck	Player.cs	4098-4102	45650918bb50	2cb3496b0db9
crates/terrustia-proto/src/luck.rs	mod tests :: fn the_factors_decode_in_the_order_the_packet_writes_them	NetMessage.cs	1565-1578	ffd86575dcf3	62a9de463dda
crates/terrustia-proto/src/net_module.rs	const MAX_CRAFT_REQUEST_ITEMS	Recipe.cs	56	18882bffcd9b	4271556e4e1f
crates/terrustia-proto/src/net_module.rs	const MODULE_CRAFTING_REQUESTS	NetworkInitializer.cs	23	074894eb3db7	1d1493e3d6c1
crates/terrustia-proto/src/net_module.rs	const MODULE_PARTICLES	NetworkInitializer.cs	20	0b64f018a8c8	6ffd85298146
crates/terrustia-proto/src/net_module.rs	fn craft_response	CraftingRequests.cs	44-49	a883752f5b92	853a2600a113
crates/terrustia-proto/src/net_module.rs	fn decode_craft_request	CraftingRequests.cs	33-34	e5cb1a50481d	e71369f6e7ca
crates/terrustia-proto/src/net_module.rs	fn decode_craft_request	CraftingRequests.cs	64	6105cfc5fde5	e71369f6e7ca
crates/terrustia-proto/src/net_module.rs	fn decode_craft_request	CraftingRequests.cs	74-85	0c6f395235bd	e71369f6e7ca
crates/terrustia-proto/src/net_module.rs	fn relay_module	NetParticlesModule.cs	17-31	0c17243124e3	11810736995c
crates/terrustia-proto/src/net_module.rs	fn relay_module	NetPingModule.cs	16-28	63f135f6a6a1	11810736995c
crates/terrustia-proto/src/net_module.rs	impl CraftIngredient :: const RECIPE_GROUP_OFFSET	RecipeGroup.cs	11	247d98fc17a7	8c1de7a43e5f
crates/terrustia-proto/src/net_module.rs	impl CraftIngredient :: fn is_recipe_group	CraftingRequests.cs	308-321	9e96b6191b34	2de4e0358785
crates/terrustia-proto/src/net_module.rs	mod power	CreativePowerManager.cs	90-104	6a361601da2c	b8ff4858063a
crates/terrustia-proto/src/net_module.rs	mod tests :: fn a_fake_item_id_is_recognised_as_a_recipe_group	Recipe.cs	21	d0327801a68c	fb07002b8ab7
crates/terrustia-proto/src/net_module.rs	mod tests :: fn a_negative_chest_index_decodes_to_none	CraftingRequests.cs	63-64	a3a5e2cd785d	2389986251af
crates/terrustia-proto/src/net_module.rs	mod tests :: fn an_unrecognised_power_id_decodes_to_nothing_rather_than_an_error	CreativePowerManager.cs	90-104	6a361601da2c	782ab07edaca
crates/terrustia-proto/src/net_module.rs	mod tests :: fn decodes_a_craft_request_with_literal_items_and_a_chest	CraftingRequests.cs	27-42	622180451d53	595887d40a18
crates/terrustia-proto/src/net_module.rs	mod tests :: fn the_new_module_ids_are_the_vanilla_registration_index	NetworkInitializer.cs	9-26	d161ab7167c1	d09da881bd36
crates/terrustia-proto/src/net_module.rs	struct CraftIngredient	CraftingRequests.cs	142-173	e10eadb8c696	ae9220028d5b
crates/terrustia-proto/src/net_module.rs	struct CraftIngredient	Recipe.cs	21-23	865c4c51e9fd	ae9220028d5b
crates/terrustia-proto/src/net_module.rs	struct CraftRequest	CraftingRequests.cs	51-67	7d5267d4a05f	c1ed90cbb4be
crates/terrustia-proto/src/net_module.rs	struct CraftRequest	CraftingRequests.cs	64	6105cfc5fde5	c1ed90cbb4be
crates/terrustia-proto/src/npc.rs	impl SyncNpc :: fn npc_type	NetMessage.cs	694	007f8f047c27	be5d77d32d8a
crates/terrustia-proto/src/npc.rs	impl SyncNpc :: fn npc_type	NetMessage.cs	762	74ed68d6e3cb	be5d77d32d8a
crates/terrustia-proto/src/npc.rs	mod tests :: fn a_variant_resolves_to_its_base_type_rather_than_clamping_to_none	NPCID.cs	10451-10459	9028cb2460eb	45c6950004d2
crates/terrustia-proto/src/npc.rs	mod tests :: fn a_variant_resolves_to_its_base_type_rather_than_clamping_to_none	NPCID.cs	11055-11061	c0b4720771c2	45c6950004d2
crates/terrustia-proto/src/npc.rs	mod tests :: fn a_variant_resolves_to_its_base_type_rather_than_clamping_to_none	NPCID.cs	12478-12484	6021483cc001	45c6950004d2
crates/terrustia-proto/src/npc_data.rs	const NET_ID_MAP	NPCID.cs	10451-10459	9028cb2460eb	c83d1c0ad170
crates/terrustia-proto/src/npc_data.rs	const NET_ID_MAP	NPCID.cs	10939	eb75f9acc574	c83d1c0ad170
crates/terrustia-proto/src/npc_data.rs	const NPC_COUNT	NPC.cs	6880-6890	83652ff12385	3e2d90fcdd31
crates/terrustia-proto/src/npc_data.rs	const NPC_COUNT	NPC.cs	78592-78696	5df1788148e3	3e2d90fcdd31
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NPC.cs	7681-7684	dff3f1de2743	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NPC.cs	8363	c60564adf562	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NPC.cs	8460-8463	ef524a1ea4d7	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NPCID.cs	12478-12484	6021483cc001	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NetMessage.cs	694	007f8f047c27	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn from_net_id	NetMessage.cs	762	74ed68d6e3cb	0bfdae3d4a23
crates/terrustia-proto/src/npc_data.rs	fn npc_stats	LanternNight.cs	68-79	45e4725e8124	92f69264fd1b
crates/terrustia-proto/src/npc_data.rs	fn npc_stats	NPC.cs	14427-14441	c7967ea0277a	92f69264fd1b
crates/terrustia-proto/src/npc_data.rs	fn npc_stats	NPC.cs	15277-15292	aa997f090afd	92f69264fd1b
crates/terrustia-proto/src/npc_data.rs	fn npc_stats	NPC.cs	6880-6890	83652ff12385	92f69264fd1b
crates/terrustia-proto/src/npc_data.rs	fn npc_stats	NPC.cs	78592-78696	5df1788148e3	92f69264fd1b
crates/terrustia-proto/src/npc_drops.rs	const MASTER_RULES	ItemDropRule.cs	25-32	cb898690f3cb	a517761018eb
crates/terrustia-proto/src/npc_drops.rs	enum LuckScaling	CommonDrop.cs	36	7eba7236bea4	c62bbcf5577a
crates/terrustia-proto/src/npc_params.rs	const ARAPAIMA	NPC.cs	23892-23919	777b867e66cd	3caa3fb46222
crates/terrustia-proto/src/npc_params.rs	const ARAPAIMA_REVERSE_DAMPING	NPC.cs	23892-23901	8337114d5ac2	27e791425387
crates/terrustia-proto/src/npc_params.rs	const BRAIN_BLINK_EXPOSED_MP_EXTRA	NPC.cs	32690-32693	203abc65c885	d26bd0e0d8a3
crates/terrustia-proto/src/npc_params.rs	const BRAIN_FADE_SHIELDED	NPC.cs	32744	1ab0caed8dd8	a6caed1bf237
crates/terrustia-proto/src/npc_params.rs	const BRAIN_FADE_SHIELDED	NPC.cs	32748	65742c3ce9d5	a6caed1bf237
crates/terrustia-proto/src/npc_params.rs	const CASTER_TELEPORT_RANGE	NPC.cs	18973	0d06ab080ec5	3ccb4ea0caad
crates/terrustia-proto/src/npc_params.rs	const CULTIST_ANCIENT_DOOM	NPC.cs	65471-65474	840bcbb2bf91	37a21445a203
crates/terrustia-proto/src/npc_params.rs	const CULTIST_CLONES_PER_RITUAL	NPC.cs	65798	ee1113bc3a33	ec66370704ce
crates/terrustia-proto/src/npc_params.rs	const CULTIST_CLONES_PER_RITUAL	NPC.cs	65808-65812	eb32730d18db	ec66370704ce
crates/terrustia-proto/src/npc_params.rs	const CULTIST_CLONES_PER_RITUAL	NPC.cs	65826	0ba026ffd5b4	ec66370704ce
crates/terrustia-proto/src/npc_params.rs	const CULTIST_FIRE_DAMAGE	NPC.cs	65640-65719	0f1bf334c965	19e1a1f59bfa
crates/terrustia-proto/src/npc_params.rs	const CULTIST_ICE_DAMAGE	NPC.cs	65569-65639	d3f3ee060b89	d14430d30a22
crates/terrustia-proto/src/npc_params.rs	const CULTIST_LIGHTNING_DAMAGE	NPC.cs	65720-65779	395ea9816079	1ddcc653c6d1
crates/terrustia-proto/src/npc_params.rs	const CULTIST_RIGHT_GUESS_CULL	NPC.cs	65229-65232	930345d8adaf	e6ccaab8f35c
crates/terrustia-proto/src/npc_params.rs	const CULTIST_SCRIPT_HEALTHY	NPC.cs	65361-65461	67ed64774f26	3ad63e9dd90f
crates/terrustia-proto/src/npc_params.rs	const CULTIST_SHADOWFLAME_EVERY	NPC.cs	65949-66020	baddf98c6e85	8f7ebbde8d3f
crates/terrustia-proto/src/npc_params.rs	const CULTIST_STUN_TICKS	NPC.cs	65203-65206	172aa5f90349	f901e8bd6231
crates/terrustia-proto/src/npc_params.rs	const CULTIST_STUN_TICKS	NPC.cs	65936-65948	3c1d8a2a93bb	f901e8bd6231
crates/terrustia-proto/src/npc_params.rs	const DEER_PASSIVE_SHADOW_RING	Projectile.cs	43187	bf743f5c3149	96578979b778
crates/terrustia-proto/src/npc_params.rs	const DEER_PASSIVE_SHADOW_ROTATION	NPC.cs	47474-47494	2a9d82bd773e	c4c1fb4c82d7
crates/terrustia-proto/src/npc_params.rs	const DEER_PASSIVE_SHADOW_SLOW	NPC.cs	44892	aca172e1c8fd	166611384def
crates/terrustia-proto/src/npc_params.rs	const DEER_ROAR_SLOW	NPC.cs	44653-44654	4e6df28e4a48	fa21be4c6699
crates/terrustia-proto/src/npc_params.rs	const DEER_SHADOW_DAMAGE_PASSIVE	NPC.cs	44490	b5d42b96d040	0eeeeb2c93fc
crates/terrustia-proto/src/npc_params.rs	const DESTROYER_LASER_DAMAGE	NPC.cs	50399	20d9f8d814c8	b6c1d51a7db3
crates/terrustia-proto/src/npc_params.rs	const DESTROYER_SEGMENTS	NPC.cs	50358-50365	e584047af768	9f9bf1096bf4
crates/terrustia-proto/src/npc_params.rs	const DESTROYER_SEGMENTS_GOOD	NPC.cs	51488-51495	df65fa1f6aef	ea887ba60240
crates/terrustia-proto/src/npc_params.rs	const DESTROYER_TURN_GET_GOOD	NPC.cs	50511-50515	2018198997ab	221cf6efded3
crates/terrustia-proto/src/npc_params.rs	const DESTROYER_TURN_HARD	NPC.cs	50509-50510	54f4cd8d7fb0	8bbe15bc83aa
crates/terrustia-proto/src/npc_params.rs	const DETONATING_BUBBLE	NPC.cs	49768	e35364ba8f95	b90a384bd2fc
crates/terrustia-proto/src/npc_params.rs	const DETONATING_BUBBLE	NPC.cs	49999	57b978fe8dc2	b90a384bd2fc
crates/terrustia-proto/src/npc_params.rs	const DETONATING_BUBBLE	NPCID.cs	11813-11817	dc4ffb46aa32	b90a384bd2fc
crates/terrustia-proto/src/npc_params.rs	const DJINN_SPREAD	NPC.cs	21200-21203	1aa57b72f20b	95cce7ccea14
crates/terrustia-proto/src/npc_params.rs	const DJINN_WINDUP	NPC.cs	21107-21109	7976eb88ccd9	b73e620ec73c
crates/terrustia-proto/src/npc_params.rs	const DJINN_WINDUP	NPC.cs	21192	9c1d3be83a7b	b73e620ec73c
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46463	be3ae56109d4	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46495-46499	21b65e0cf2e1	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46765-46820	2218d3270b5d	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46843-46952	640a1d7ae51d	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46953-46994	8684266d9684	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	46995-47034	45e907bdd8f3	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	47035	d9f5c1bc6e07	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	47213-47303	fa14c82f1889	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE	NPC.cs	47304-47353	25f0fe4d4b94	c0479a7eaddf
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE_PHASE_2	NPC.cs	46462-46466	67f0f817d121	cffa1e067268
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE_PHASE_2	NPC.cs	46477-46481	f98e27d4128b	cffa1e067268
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DAMAGE_PHASE_2	NPC.cs	46482-46494	004f6fc87284	cffa1e067268
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DEATH_AURORA_DAMAGE	NPC.cs	46462	be6ee0149d56	99acdb6ee4db
crates/terrustia-proto/src/npc_params.rs	const EMPRESS_DEATH_AURORA_DAMAGE	NPC.cs	46482-46494	004f6fc87284	99acdb6ee4db
